T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],LabelX,LabelY
168721,327,410,24,-148540,-70630,45990,1,1
168741,316,369,26,-132300,-76790,77210,1,1
168761,298,335,33,-116690,-77490,81620,1,1
168781,295,328,43,-96600,-76230,58940,1,1
168801,323,368,46,-66990,-84140,15610,1,1
168821,378,459,41,-28560,-104510,-39690,1,1
168841,460,622,45,11200,-126700,-96110,1,1
168861,595,888,37,51590,-146720,-147000,1,1
168881,784,1227,11,103740,-179620,-179130,1,1
168901,1084,1681,-81,157570,-216160,-165410,1,1
168921,1142,1736,-83,186620,-224350,-111090,1,1
168941,892,1358,6,160020,-153510,-49840,1,1
168961,709,1077,38,115010,-46620,-36960,1,1
168981,665,956,-2,148470,-29330,-59290,1,1
169001,694,962,-18,234500,-80010,-51310,1,1
169021,802,1165,-5,274890,-82460,-34790,1,1
169041,1034,1671,-29,277760,-40180,-64960,1,1
169061,1261,1997,-116,299740,-18690,-142380,1,1
169081,1080,1768,-75,346010,-24430,-170100,1,1
169101,803,1290,-6,338940,38780,-77000,1,1
169121,647,985,17,329770,152600,128660,1,1
169141,606,883,22,356860,146230,139720,1,1
169161,674,994,0,389550,125790,77770,1,1
169181,841,1311,-54,416430,106540,-13720,1,1
169201,961,1567,-84,388640,145600,-38290,1,1
169221,833,1413,-20,298620,254380,47040,1,1
169241,647,1105,34,242900,318150,161000,1,1
169261,537,870,46,263200,283080,229880,1,1
169281,475,712,33,288750,228690,252140,1,1
169301,425,598,28,282240,204680,231980,1,1
169321,380,505,30,251790,205520,177520,1,1
169341,342,450,37,213500,213080,107170,1,1
169361,303,414,54,173460,219310,47460,1,1
169381,276,394,81,135800,213780,17710,1,1
169401,263,378,96,107940,180740,16730,1,1
169421,264,359,98,90650,120050,29540,1,1
169441,272,341,86,75460,50540,35910,1,1
169461,289,331,78,53060,-5950,15400,1,1
169481,317,367,77,25200,-45010,-46690,1,1
169501,376,476,67,1120,-79310,-146580,1,1
169521,476,676,57,-19110,-110670,-258580,1,1
169541,627,992,55,-44100,-129500,-348670,1,1
169561,852,1457,50,-70840,-141960,-376670,1,1
169581,1085,1844,-7,-75600,-173460,-302120,1,1
169601,1048,1601,-72,-55090,-219590,-146580,1,1
169621,838,1190,-34,-92400,-193340,-60270,1,1
169641,683,991,23,-182280,-108220,-114240,1,1
169661,673,1021,31,-220640,-80920,-211540,1,1
169681,785,1226,15,-210980,-111720,-267890,1,1
169701,997,1606,-16,-199640,-145810,-282590,1,1
169721,1202,1989,-75,-187320,-169960,-286720,1,1
169741,1174,1905,-104,-191940,-160930,-250880,1,1
169761,951,1460,-47,-247450,-89460,-141400,1,1
169781,808,1206,-3,-294560,-27650,-73430,1,1
169801,795,1202,-19,-276780,-42350,-121170,1,1
169821,836,1285,-31,-246610,-72870,-177520,1,1
169841,869,1344,-30,-245980,-69230,-169470,1,1
169861,866,1346,-28,-253820,-50680,-127540,1,1
169881,793,1223,-20,-247940,-40740,-80290,1,1
169901,703,1042,-13,-237720,-37450,-29050,1,1
169921,626,879,-10,-229530,-38290,-560,1,1
169941,554,772,0,-228200,-32550,-12810,1,1
169961,484,689,20,-232050,-17780,-36610,1,1
169981,422,603,37,-229110,-11830,-30310,1,1
170001,380,522,38,-209230,-31500,4760,1,1
170021,358,460,29,-179550,-65310,38150,1,1
170041,349,421,21,-151970,-91560,47810,1,1
170061,343,409,26,-131530,-101010,32200,1,1
170081,337,415,45,-116340,-96180,3360,1,1
170101,342,432,52,-96390,-97650,-25830,1,1
170121,361,461,51,-63910,-119700,-48930,1,1
170141,406,534,41,-23940,-153370,-67900,1,1
170161,494,668,27,18830,-188090,-88060,1,1
170181,599,855,33,58450,-211890,-108640,1,1
170201,722,1090,26,92400,-222810,-125440,1,1
170221,888,1340,-33,132020,-245140,-135100,1,1
170241,1011,1532,-66,157220,-254940,-134260,1,1
170261,880,1346,12,131460,-193270,-118370,1,1
170281,749,1138,45,93310,-101010,-82180,1,1
170301,735,1045,-14,138740,-104020,-64050,1,1
170321,789,1101,-46,228060,-159810,-62160,1,1
170341,824,1224,0,243250,-132300,-90650,1,1
170361,959,1543,0,213220,-52080,-140280,1,1
170381,1130,1824,-76,244160,-40600,-179690,1,1
170401,1071,1699,-67,304570,-60830,-153510,1,1
170421,876,1364,-20,304010,-5390,-72240,1,1
170441,787,1185,-17,292320,65520,-3080,1,1
170461,765,1151,-19,314580,88690,17570,1,1
170481,791,1241,-17,336770,102410,-7700,1,1
170501,844,1352,-38,356790,114030,-45360,1,1
170521,807,1279,-43,372890,122780,-32970,1,1
170541,710,1109,-14,354270,163170,41720,1,1
170561,614,967,14,313320,222950,101640,1,1
170581,552,865,15,295120,249410,109200,1,1
170601,486,749,24,301420,236880,110810,1,1
170621,435,641,26,297920,224770,133490,1,1
170641,391,554,27,279930,220850,151970,1,1
170661,355,487,32,255220,220850,145880,1,1
170681,323,438,40,224770,225610,120540,1,1
170701,295,400,60,189210,231700,87010,1,1
170721,270,369,79,155540,227010,55300,1,1
170741,264,349,82,130760,200270,29960,1,1
170761,277,346,77,116690,150920,10850,1,1
170781,301,361,67,105770,93870,-9870,1,1
170801,344,408,60,86030,50050,-41510,1,1
170821,406,504,60,54740,25480,-90510,1,1
170841,505,688,70,17850,15750,-157920,1,1
170861,671,1059,82,-12530,7560,-240940,1,1
170881,988,1714,11,-18270,-21560,-332080,1,1
170901,1186,1996,-69,15820,-90650,-392420,1,1
170921,935,1448,-31,33110,-135310,-318710,1,1
170941,690,936,39,-108850,-4130,24850,1,1
170961,601,790,44,-114240,-14980,-68110,1,1
170981,651,957,32,-93380,-63280,-253540,1,1
171001,805,1318,29,-95620,-89530,-392140,1,1
171021,1122,1930,-29,-91560,-119070,-429240,1,1
171041,1329,1997,-97,-88340,-126980,-336770,1,1
171061,1104,1748,-45,-125020,-75530,-140630,1,1
171081,861,1215,-12,-159320,-33250,-44310,1,1
171101,747,1075,-4,-162610,-36190,-162330,1,1
171121,725,1148,18,-182560,-25900,-305830,1,1
171141,757,1236,38,-189700,-26530,-308350,1,1
171161,849,1334,-3,-159740,-70070,-205310,1,1
171181,884,1332,-35,-138600,-103180,-117810,1,1
171201,782,1166,-6,-169540,-73010,-89530,1,1
171221,673,983,1,-199500,-45150,-109060,1,1
171241,581,837,15,-216300,-34300,-130480,1,1
171261,504,737,37,-231700,-24360,-134050,1,1
171281,440,663,60,-226870,-36400,-113470,1,1
171301,404,598,52,-195720,-81620,-63700,1,1
171321,376,523,24,-163590,-134400,-3010,1,1
171341,354,445,10,-160230,-152460,41440,1,1
171361,341,392,15,-181650,-132440,48790,1,1
171381,350,400,27,-197400,-104790,3990,1,1
171401,348,476,81,-187600,-93100,-74340,1,1
171421,342,561,116,-147770,-121590,-118370,1,1
171441,386,589,67,-68950,-225960,-84210,1,1
171461,485,655,4,15470,-345940,-23240,1,1
171481,640,855,-51,59990,-392420,-18900,1,1
171501,735,1056,-4,40670,-335440,-62160,1,1
171521,785,1252,87,-11550,-231000,-83510,1,1
171541,890,1370,5,24010,-243040,-78330,1,1
171561,966,1451,-97,129850,-335020,-99190,1,1
171581,841,1280,-12,142240,-307370,-139020,1,1
171601,748,1134,38,87080,-194670,-98350,1,1
171621,807,1121,-10,118020,-181930,-32690,1,1
171641,914,1317,-40,180040,-197820,-44940,1,1
171661,965,1581,3,193270,-157290,-172690,1,1
171681,1116,1844,-84,222880,-138110,-266000,1,1
171701,1095,1695,-95,275450,-147630,-208180,1,1
171721,883,1348,6,235760,-43120,-58940,1,1
171741,772,1167,29,207550,57400,4060,1,1
171761,833,1244,-58,297290,15680,-39200,1,1
171781,900,1372,-83,374500,-26320,-109620,1,1
171801,913,1488,-48,348950,46970,-143780,1,1
171821,834,1382,-16,306180,142520,-111160,1,1
171841,720,1133,-1,302820,187460,17220,1,1
171861,611,907,16,318850,200900,127680,1,1
171881,585,866,-14,352310,186970,121940,1,1
171901,564,845,-35,387520,161700,60480,1,1
171921,495,748,-19,367640,188930,40320,1,1
171941,419,643,14,298970,261870,62790,1,1
171961,365,564,43,242130,312830,83230,1,1
171981,339,511,47,226730,308560,94640,1,1
172001,318,464,45,230510,272440,105840,1,1
172021,291,409,57,221900,241710,115570,1,1
172041,268,350,73,196630,220640,114240,1,1
172061,259,307,72,172760,190050,90720,1,1
172081,262,297,59,158760,145180,39270,1,1
172101,282,323,53,144060,106610,-35280,1,1
172121,311,385,63,115780,89740,-121030,1,1
172141,370,505,78,79310,84910,-204120,1,1
172161,483,711,82,50610,69300,-270830,1,1
172181,691,1085,68,40040,31570,-311710,1,1
172201,1051,1757,-5,49210,-21070,-330120,1,1
172221,1270,1997,-85,72030,-75250,-331170,1,1
172241,979,1527,-35,60060,-81620,-267890,1,1
172261,691,980,51,-14700,-8260,-124810,1,1
172281,608,843,53,-65730,37800,-66850,1,1
172301,658,957,39,-45780,-9170,-147280,1,1
172321,844,1336,20,-25620,-63910,-259210,1,1
172341,1135,1937,-33,-33460,-91630,-356510,1,1
172361,1299,1997,-66,-43820,-110740,-420350,1,1
172381,1099,1779,-30,-60900,-99610,-359660,1,1
172401,886,1276,-3,-90090,-63000,-166460,1,1
172421,790,1145,-5,-102550,-50120,-71540,1,1
172441,780,1232,6,-105280,-61320,-189910,1,1
172461,793,1309,35,-130970,-52010,-325080,1,1
172481,854,1367,8,-149100,-46830,-317380,1,1
172501,848,1302,-14,-130270,-84490,-217840,1,1
172521,765,1139,-3,-119140,-111230,-128100,1,1
172541,673,973,2,-143360,-97020,-91910,1,1
172561,569,814,20,-174230,-79450,-104860,1,1
172581,481,710,48,-205170,-61740,-133560,1,1
172601,413,632,70,-231070,-48160,-143640,1,1
172621,380,570,55,-228550,-69650,-117460,1,1
172641,364,519,31,-196910,-128940,-66010,1,1
172661,350,462,14,-169680,-182560,-11410,1,1
172681,323,413,12,-169820,-197960,26880,1,1
172701,304,382,35,-188370,-181580,39340,1,1
172721,291,373,49,-202510,-160930,28770,1,1
172741,292,395,63,-195300,-161910,2310,1,1
172761,299,429,68,-168560,-186970,-44240,1,1
172781,342,485,52,-71540,-303030,-45710,1,1
172801,427,589,22,-12810,-368900,-51800,1,1
172821,564,799,-7,28630,-401800,-82110,1,1
172841,730,1096,-13,34930,-384930,-121870,1,1
172861,911,1438,-8,19530,-340830,-132860,1,1
172881,1034,1619,-38,24080,-313950,-110320,1,1
172901,957,1469,-37,51240,-297010,-96810,1,1
172921,819,1228,-17,74130,-263900,-101360,1,1
172941,740,1064,-12,93520,-229320,-87220,1,1
172961,757,1043,-17,108220,-193970,-82110,1,1
172981,852,1240,-10,118160,-151620,-136500,1,1
173001,1074,1724,-33,151970,-134610,-253330,1,1
173021,1271,1997,-125,220010,-154840,-303730,1,1
173041,1148,1799,-106,242130,-115080,-198380,1,1
173061,897,1366,-16,192010,16940,-66640,1,1
173081,772,1161,11,198870,81550,-42560,1,1
173101,781,1177,-38,282170,47250,-90650,1,1
173121,822,1274,-66,345310,25480,-152180,1,1
173141,843,1350,-60,345170,71750,-165970,1,1
173161,791,1270,-33,314720,150500,-99050,1,1
173181,706,1106,-8,293860,213640,10430,1,1
173201,626,969,8,307370,231070,61040,1,1
173221,579,889,-2,345800,211890,50470,1,1
173241,533,810,-10,371980,195370,43400,1,1
173261,479,718,-14,359660,211960,62300,1,1
173281,417,618,-2,317380,253680,85120,1,1
173301,358,538,18,269010,297080,92400,1,1
173321,317,478,41,234430,317520,87220,1,1
173341,293,438,59,218610,305620,80360,1,1
173361,286,412,68,214410,266840,74900,1,1
173381,288,384,64,210840,215950,66150,1,1
173401,293,357,53,197260,171710,44660,1,1
173421,295,346,48,170100,146860,1400,1,1
173441,305,365,55,133980,139020,-65800,1,1
173461,347,448,65,99470,133000,-148330,1,1
173481,424,598,70,75600,114800,-227920,1,1
173501,574,862,65,63070,83580,-288540,1,1
173521,817,1322,47,59010,46970,-323750,1,1
173541,1126,1892,-26,71050,3080,-330120,1,1
173561,1132,1818,-68,88060,-35420,-283010,1,1
173581,826,1236,12,37030,6860,-161770,1,1
173601,628,890,76,-36960,76230,-76370,1,1
173621,624,881,47,-29120,45080,-120120,1,1
173641,721,1081,28,13440,-33600,-226100,1,1
173661,927,1501,13,7980,-62930,-323680,1,1
173681,1206,1997,-37,-12110,-73500,-390320,1,1
173701,1244,1997,-62,-16170,-83930,-372540,1,1
173721,959,1484,7,-41440,-57470,-227010,1,1
173741,786,1124,18,-77840,-22120,-93240,1,1
173761,743,1101,-1,-64400,-51030,-139650,1,1
173781,754,1188,17,-69930,-68180,-269220,1,1
173801,784,1280,46,-111090,-46410,-318290,1,1
173821,856,1360,8,-119910,-59080,-267960,1,1
173841,844,1295,-9,-93030,-110040,-184520,1,1
173861,751,1120,2,-103460,-116480,-120190,1,1
173881,662,965,9,-141470,-93310,-103740,1,1
173901,576,843,21,-166110,-84000,-124810,1,1
173921,475,718,51,-190050,-75110,-141400,1,1
173941,398,607,66,-209930,-74620,-119280,1,1
173961,352,512,50,-206640,-106820,-61250,1,1
173981,335,447,26,-185780,-161070,-2590,1,1
174001,319,408,16,-174790,-195790,26740,1,1
174021,295,380,27,-185360,-192640,24710,1,1
174041,269,356,49,-203070,-171990,10500,1,1
174061,253,348,62,-205170,-168070,-630,1,1
174081,265,366,59,-182420,-199220,-8050,1,1
174101,296,407,50,-144900,-251230,-18130,1,1
174121,344,483,41,-106050,-302750,-33110,1,1
174141,431,611,24,-68320,-346150,-52640,1,1
174161,598,882,5,-29120,-382270,-77910,1,1
174181,814,1277,-20,2940,-403970,-112420,1,1
174201,1025,1657,-46,12670,-399980,-145110,1,1
174221,1043,1639,-48,7910,-373870,-138530,1,1
174241,862,1306,-24,9870,-335300,-90300,1,1
174261,728,1052,-14,23730,-294910,-62370,1,1
174281,676,928,-9,45780,-262080,-58940,1,1
174301,716,986,-2,62370,-227850,-66150,1,1
174321,869,1334,-5,74270,-192080,-118020,1,1
174341,1129,1919,-65,104790,-177590,-231630,1,1
174361,1260,1997,-123,160790,-191660,-325290,1,1
174381,1004,1521,-63,193970,-173250,-256760,1,1
174401,780,1135,7,162540,-66080,-92120,1,1
174421,696,1008,10,143850,29470,-29400,1,1
174441,721,1068,-25,192150,35560,-77210,1,1
174461,822,1269,-58,263900,3920,-149870,1,1
174481,907,1444,-63,301210,7070,-200830,1,1
174501,858,1377,-39,289940,65870,-184660,1,1
174521,713,1108,4,256270,153930,-78050,1,1
174541,611,922,9,245980,213010,36750,1,1
174561,562,839,-15,286580,205800,60130,1,1
174581,512,756,-27,341250,172130,30170,1,1
174601,437,652,-13,316610,231350,54530,1,1
174621,374,550,7,271530,286510,75180,1,1
174641,334,499,18,243390,312970,80780,1,1
174661,310,465,28,228900,315910,83860,1,1
174681,293,429,46,217210,307930,86310,1,1
174701,296,413,59,213850,280420,75110,1,1
174721,335,439,42,222460,231910,40530,1,1
174741,378,471,14,222320,196910,-9660,1,1
174761,399,501,8,190960,209650,-71470,1,1
174781,412,562,37,142450,250600,-146230,1,1
174801,457,694,72,119560,262500,-216020,1,1
174821,579,899,48,140490,216790,-240170,1,1
174841,720,1095,29,160160,168980,-203070,1,1
174861,795,1209,44,145810,163310,-152320,1,1
174881,832,1284,32,143920,148470,-150360,1,1
174901,857,1244,-29,169400,103250,-177800,1,1
174921,703,1093,71,175910,75880,-198380,1,1
174941,668,1001,40,190400,71400,-225470,1,1
174961,83,256,7,277620,-7630,-304850,1,1
174981,1546,1997,-1021,642110,-354830,-860370,1,1
175001,1559,1997,-188,583310,-266630,-1277570,1,1
175021,-231,-1025,535,583730,199290,-638400,1,1
175041,1339,1997,-690,863240,447440,-650300,1,1
175061,139,958,-728,695310,1002680,-476770,1,1
175081,-1658,388,-119,669060,1527750,-239120,1,1
175101,-138,1486,-599,809760,1612660,-771190,1,1
175121,846,1997,-298,909860,1072680,-1356600,1,1
175141,755,1991,-391,892080,899500,-1074780,1,1
175161,706,1997,-92,705180,873460,-709870,1,1
175181,889,1924,1679,890750,488110,-503230,1,1
175201,560,167,561,582190,357490,116760,1,1
175221,596,477,-424,-523180,-32760,338380,1,1
175241,383,676,-142,-834260,-286650,313530,1,1
175261,641,1154,-201,-744170,-315140,444710,1,1
175281,215,1449,-594,-613760,-194250,206290,1,1
175301,-1403,1719,404,-591500,-421400,232050,1,1
206597,297,774,-44,-515970,-351260,211050,1,1
206617,747,1215,-265,-268450,-632170,280490,1,1
206637,420,747,-98,-168140,-633500,290850,1,1
206657,383,391,-136,-137480,-493080,265580,1,1
206677,584,627,-193,28560,-434630,196420,1,1
206697,673,885,-157,155890,-280350,15890,1,1
206717,556,653,-150,218190,-52850,-65450,1,1
206737,515,731,-120,276570,163800,-91910,1,1
206757,524,884,-83,339150,336980,-171360,1,1
206777,477,858,-19,369110,462770,-206640,1,1
206797,488,911,38,371210,517510,-230020,1,1
206817,500,914,107,351890,495950,-266490,1,1
206837,640,1341,332,299600,418740,-271180,1,1
206857,675,1139,529,177170,186130,-356440,1,1
206877,737,1010,7,-53620,-165410,-182490,1,1
206897,571,958,13,-286580,-346010,22820,1,1
206917,471,886,2,-413070,-284340,59220,1,1
206937,621,1011,-99,-378840,-344820,119140,1,1
206957,514,873,-68,-306530,-390600,183050,1,1
206977,537,725,-103,-256060,-358120,206010,1,1
206997,570,780,-91,-156520,-331240,214830,1,1
207017,569,701,-107,-65520,-254380,140140,1,1
207037,542,687,-87,17850,-153440,80710,1,1
220557,648,949,32,4620,-5670,-17290,0,1
220577,612,883,34,5600,-2100,-700,0,1
220597,563,800,34,3710,4410,24010,0,1
220617,523,729,38,560,12250,43260,0,1
220637,510,704,39,-1330,17430,47390,0,1
220657,520,718,37,1050,16100,34650,0,1
220677,549,770,39,11900,5320,-6370,0,1
220697,600,861,35,14000,4130,-17920,0,1
220717,644,933,32,13720,7350,-14910,0,1
220737,659,967,31,11620,14280,-140,0,1
220757,628,915,35,8330,22610,19670,0,1
220777,577,828,37,8960,25690,35630,0,1
220797,534,745,38,12180,24360,42000,0,1
220817,509,701,35,12110,24570,35350,0,1
220837,509,701,39,10920,25130,19250,0,1
220857,538,752,41,11760,23450,-210,0,1
220877,577,826,42,15680,17570,-17150,0,1
220897,620,899,37,21560,9240,-23240,0,1
220917,640,932,33,27230,1820,-13370,0,1
220937,620,897,29,24710,4830,6440,0,1
220957,573,816,37,11690,19320,29680,0,1
220977,532,747,49,840,30450,44380,0,1
220997,520,726,47,5810,21770,35000,0,1
221017,536,751,42,18550,3500,11340,0,1
221037,580,727,-43,61880,-59500,26250,0,1
221057,527,660,-15,54180,-64050,49140,0,1
221077,653,839,96,-21280,23030,41090,0,1
221097,485,591,-4,-26810,20090,22400,0,1
221117,481,581,-13,-1540,-26250,16450,0,1
221137,480,583,79,-18480,-20160,24710,0,1
221157,610,746,85,-29470,-10500,33390,0,1
221177,703,785,60,-15750,-28420,40600,0,1
221197,678,712,53,-16730,-38990,45780,0,1
221217,688,721,34,-44170,-43120,40530,0,1
221237,705,707,9,-56700,-65730,42140,0,1
221257,741,698,-7,-62300,-77490,41020,0,1
221277,764,680,-21,-61670,-74130,45010,0,1
221297,756,638,-12,-64540,-53130,47600,0,1
221317,758,641,38,-64960,-34720,54040,0,1
221337,781,625,21,-52570,-38990,62720,0,1
221357,805,618,6,-40320,-37170,66150,0,1
221377,823,590,-4,-38360,-31500,64190,0,1
221397,842,579,-23,-38990,-27230,63770,0,1
221417,844,565,2,-37800,-15050,68250,0,1
221437,869,550,15,-38920,6090,74200,0,1
221457,869,535,55,-44660,25690,75670,1,1
221477,852,484,72,-48790,51590,76230,1,1
221497,851,472,117,-46830,69230,82950,1,1
221517,863,449,152,-42770,74410,99750,1,1
221537,864,424,196,-43400,79940,120960,1,1
221557,899,368,216,-47880,82530,136920,1,1
221577,1191,478,395,-59570,85890,140350,1,1
221597,917,167,321,-54880,110670,144760,1,1
221617,904,102,406,-11620,137550,143850,1,1
221637,932,69,426,63630,134400,133070,1,1
221657,946,121,436,133000,112070,114310,1,1
221677,874,152,403,200900,84280,92540,1,1
221697,905,240,415,251370,66220,98980,1,1
221717,843,197,383,267400,65800,114940,1,1
221737,867,203,414,262920,79170,121940,1,1
221757,930,218,447,253050,99820,134120,1,1
221777,911,184,435,252630,108150,151970,1,1
221797,948,213,468,259280,123690,166390,1,1
221817,862,153,459,263970,151480,177450,1,1
221837,867,230,555,263620,189420,187180,1,1
221857,697,159,647,254170,235760,193620,1,1
221877,683,154,741,212380,256900,206570,1,1
221897,589,111,814,163380,239750,189070,1,1
221917,558,91,821,115430,227920,151690,1,1
221937,489,137,905,74830,193830,135730,1,1
221957,494,8,810,58590,177170,121030,1,1
221977,449,29,948,24500,156800,90510,1,1
221997,367,37,978,16730,179550,70350,1,1
222017,316,35,1003,14490,158060,58800,1,1
222037,279,46,1031,8190,131670,42490,1,1
222057,270,60,1048,2380,101500,23800,1,1
222077,279,52,1030,-1890,67970,6020,1,1
222097,289,65,997,-490,31150,1120,1,1
222117,322,60,968,2100,-560,2030,1,1
222137,351,64,940,3290,-16590,3010,1,1
222157,346,53,945,3780,-15750,2870,1,1
